,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
892,919,0.057917502579281355,0.1570723048603401,0.05156425070566738,0.1558840857625656,2.768547572478496,"[0.05135521229481267, 0.1557924360849575, 2.7685784493702497]","[0.051758506779592955, 0.1558616092015007, 2.7685226202784263]","[0.05204951426768829, 0.1558184890694684, 2.7685681079498483]","[0.05203876832368238, 0.15589829215982118, 2.768536236238379]","[0.052310477210594626, 0.1559907441490077, 2.768525768559993]","[0.05217410862713327, 0.15603164166437858, 2.768586184043007]","[0.05167285476245483, 0.1558545552482293, 2.768518918707372]","[0.05104587805321982, 0.15579721049611528, 2.7685633191768657]","[0.050876945356441154, 0.155826188385245, 2.7685510010087926]"
893,920,0.12311389120634825,0.20798699540686744,0.11962482591875313,0.2070996796185187,2.6185691687589445,"[0.11935498792856256, 0.2067791184270771, 2.6185718999677325]","[0.11978698415768088, 0.20671159738072478, 2.618367905284557]","[0.11972261272507055, 0.2075081163756717, 2.6183697416277534]","[0.11998121823900144, 0.20715982842185848, 2.6185503785934814]","[0.1202705025960847, 0.2064827947216703, 2.61878220937469]","[0.11952073869151653, 0.20712186309576547, 2.618638336716067]","[0.11909739984547932, 0.20738715365544183, 2.6183704030131785]","[0.119379931398874, 0.20693218560319565, 2.61841999405001]","[0.11955059107766183, 0.20733548646153568, 2.618757856828467]"
894,921,0.17932484817460137,0.29101481949548036,0.17778562614204155,0.2904114080763521,3.170799248648209,"[0.17844455336241452, 0.2913819013677386, 3.171072174542449]","[0.17825195268047708, 0.2908979891564794, 3.171457636396248]","[0.17878857854178515, 0.29062015966950316, 3.1711111400556837]","[0.17994772132081188, 0.29011250150487955, 3.170240818226638]","[0.17868047500715256, 0.28985495432241554, 3.17019342326898]","[0.17695458135192224, 0.2902913600518833, 3.1711347796696225]","[0.17573552428282707, 0.2902760725078997, 3.1722268753531697]","[0.17613400634562998, 0.2900324794122239, 3.1708574270177126]","[0.17703173283271523, 0.2898024215321292, 3.169405877413962]"
895,922,0.1624453722477672,0.13961110678605299,0.15994867604691723,0.13824453684441873,2.6861119884077853,"[0.15730606340694014, 0.13815429521498096, 2.6857362644963034]","[0.1554226670017696, 0.13813992505450692, 2.6857216142032887]","[0.15559571144886042, 0.13816037048863833, 2.685287360695247]","[0.15452086002258708, 0.13810482070234867, 2.685290879276565]","[0.15966114241092816, 0.13814926419540985, 2.6864444568795944]","[0.15847248140348633, 0.13825392117415694, 2.6865485676394982]","[0.1665251143917867, 0.13835107412448536, 2.6860360916256703]","[0.15930175054782222, 0.13825556035131142, 2.6870974447907794]","[0.1605236902382506, 0.13835258376674828, 2.6870473584149424]"
896,923,0.1829621282819194,0.24756606288226823,0.17995121344831236,0.24682054514206073,2.611542386278665,"[0.17756072797585568, 0.246846502775718, 2.6114743643552756]","[0.17755294706004782, 0.24674471502312306, 2.6113202062149385]","[0.17777896439425558, 0.2468680514018089, 2.611384362893273]","[0.17720178165876377, 0.24671420370414024, 2.61192343710339]","[0.17832427091887457, 0.24648741088869539, 2.611438937122548]","[0.17965030882900992, 0.24659922032618709, 2.6111969162521844]","[0.17952478585341425, 0.2468475532478415, 2.611646602924096]","[0.1796353724500899, 0.2469798282472671, 2.6116126409297222]","[0.1791324011657742, 0.24691341162073638, 2.611765893125834]"
897,924,0.12400371318997873,0.14464757617889532,0.12114793276077548,0.1433365981293258,2.933602117311241,"[0.12127260710044044, 0.14335104871219376, 2.9336043684470585]","[0.12132403537871335, 0.14336083751653786, 2.933598634656777]","[0.12112971437555688, 0.14332402837761515, 2.9335818054581995]","[0.1211048747877193, 0.1433215007003432, 2.9335867733665983]","[0.12109866984342403, 0.14334811745880557, 2.9336041755393722]","[0.12113724239385315, 0.14332933292985053, 2.9336122035393943]","[0.12125732849456462, 0.1432714559505365, 2.9336167041726307]","[0.12114535861337845, 0.1432573655419946, 2.9335993583858153]","[0.12121999180042048, 0.14334606589009008, 2.9335952518383155]"
898,925,0.08015818153281823,0.3705853459415911,0.06572891873192402,0.3701327189506584,2.696725827055745,"[0.06731027097014258, 0.3693655186461126, 2.6967074391844528]","[0.06579038515831222, 0.3696762422893822, 2.6967431530101287]","[0.06418106997186113, 0.3701259147350909, 2.6967276414453925]","[0.06601219318067549, 0.36973919835657726, 2.696731622501929]","[0.06795575957200442, 0.36924146398246854, 2.696750268769206]","[0.06717682262624937, 0.3697802404993354, 2.6967516021023004]","[0.06432497608514237, 0.36999402417463345, 2.696736650749419]","[0.06468389032861188, 0.36969394548784573, 2.6967141220384465]","[0.06739134984472273, 0.3696216767398361, 2.696714873392315]"
899,926,0.23601115680347537,0.2549634512451433,0.23359314933355607,0.25426403555235794,2.9795664928580763,"[0.23365206222717852, 0.25421415743863984, 2.979645238673671]","[0.23363393369991275, 0.2542203000913489, 2.9795564086569213]","[0.23344438618797558, 0.25422609640471466, 2.9794793098099035]","[0.2336210564465724, 0.2542237678714245, 2.9794716011901903]","[0.23372819589509702, 0.25420365437566805, 2.9794419848516904]","[0.2335646034703497, 0.2541869676134016, 2.979470861843758]","[0.2337416509504296, 0.25417775713222746, 2.979470032222871]","[0.23341664300462037, 0.2541774713701346, 2.9795212840297243]","[0.23348290307688432, 0.25413351698342324, 2.9797995404281483]"
900,927,0.13752757602045704,0.25138544538764135,0.13580351381151332,0.25067966905969974,3.2099073606283985,"[0.13257885420540133, 0.2472531765732387, 3.2097690073840863]","[0.13255104355039554, 0.247214219016129, 3.2098488898354347]","[0.1343070172057096, 0.2491281819453066, 3.20986087845137]","[0.1366145454774097, 0.2516883037358066, 3.2099512892698114]","[0.13700852618030251, 0.2522527860819659, 3.2100163108440913]","[0.13750051863640841, 0.252751960440051, 3.2099329402043897]","[0.13671419570924234, 0.25165582965750705, 3.2098593413664234]","[0.1365802424844796, 0.25166761258336634, 3.2099770981672537]","[0.1376895196850963, 0.2530500545518946, 3.2100396722994056]"
901,928,0.18517106780113393,0.27978880017484936,0.1835509782215395,0.279160637918466,3.134477078487459,"[0.18338882556675964, 0.2791272489973605, 3.134614711158347]","[0.18332512408157514, 0.27912204505077276, 3.1346344221094995]","[0.1835306346248709, 0.27915020399593177, 3.134530636987908]","[0.1834571042671044, 0.2791817807830273, 3.1345132704034033]","[0.183469547362705, 0.27921380573206755, 3.134512510431763]","[0.18361846328055315, 0.27922492307355806, 3.1344532021699587]","[0.18352671103493276, 0.27918020814783234, 3.134471481238647]","[0.18361634289973414, 0.2791008042410016, 3.1343448279690658]","[0.18381052130189202, 0.27901913957738883, 3.1342638633292004]"
902,929,0.12293872888842318,0.08059489279396052,0.11670863883845398,0.07808099860316893,2.235775737425867,"[0.11901445949622841, 0.07801028095472307, 2.2357715125060533]","[0.11804055790844609, 0.07848859431581968, 2.235755140055342]","[0.11635483295324354, 0.07787894050615578, 2.2357918361238664]","[0.11523075076240334, 0.07784412369607262, 2.235801176703552]","[0.11592699185564832, 0.07803697052728636, 2.235786132382229]","[0.11788893337485666, 0.07780149299046238, 2.23576320044576]","[0.11851123145551912, 0.07823920145967257, 2.2357543938329183]","[0.11706850182794046, 0.07813216460173997, 2.2357735964980803]","[0.1158481743059977, 0.07805806222817319, 2.2357694845163643]"
903,930,0.13463124897399473,0.2654408788387239,0.13332445111554267,0.2647900810071448,2.427817850870026,"[0.1306656950214571, 0.2649727277826235, 2.4278199533724654]","[0.13100492104817796, 0.26461208407082554, 2.4278253321760257]","[0.13139316222295144, 0.26454581982386693, 2.4278091846982073]","[0.13020836566827348, 0.2648255635564694, 2.4278048038481264]","[0.13140066146583265, 0.2649681961217192, 2.427833851264063]","[0.13020370962691608, 0.26480886757723576, 2.427823866870741]","[0.13163333188032236, 0.2645192082980587, 2.427805028406038]","[0.1303674438279574, 0.2645349842854166, 2.427820839034579]","[0.1304581374114303, 0.26491190841816453, 2.427822302880228]"
904,931,0.21834907616699473,0.1779997609403543,0.21597151921617735,0.17695785691123095,3.169612964697871,"[0.21436792978780012, 0.17772407265263893, 3.1684462922636376]","[0.21382723467640422, 0.1772558217943575, 3.1699846458667498]","[0.21403696864070026, 0.17657134575333724, 3.1707706484167377]","[0.21587645130070207, 0.1760682283555614, 3.17009666258324]","[0.21617751536372662, 0.1757923112654376, 3.170165130854746]","[0.21598918565313668, 0.17582331791445374, 3.170574974496084]","[0.21649897116886843, 0.17682419033064053, 3.169861733682048]","[0.21728283943695348, 0.17758816412959105, 3.1690707907545477]","[0.21869371144805166, 0.17781946798457174, 3.1688383024150375]"
905,932,0.09449529386305186,0.1384096239870955,0.09015694097732825,0.13705847823990003,2.416888419113321,"[0.08942726841343437, 0.13704934655033593, 2.416892843552019]","[0.09074254201090225, 0.13679367792471542, 2.416882611723893]","[0.09026502171740929, 0.13705953026014078, 2.416874602069679]","[0.08984895737930883, 0.1369764876087194, 2.4168722059144923]","[0.09089221830939119, 0.13691031521199948, 2.4168817634565256]","[0.09076213502929496, 0.13693255457187933, 2.4168817245397194]","[0.09006342824073828, 0.13703015501575108, 2.4168995342025257]","[0.09091968696713884, 0.13685018742220972, 2.416888972540631]","[0.0912216753453292, 0.13710786474697606, 2.4168850143857026]"
906,933,0.20949704390986976,0.08953826633988554,0.20685756460081628,0.08733964663995727,2.3654883578039265,"[0.2071234836770749, 0.08726140786755786, 2.365629539287838]","[0.20672536496418326, 0.08719573411122213, 2.3658416213243307]","[0.20595645424693937, 0.0871314211704123, 2.3656593621555357]","[0.2060874414748668, 0.08724303122032648, 2.3647466103185453]","[0.206802246815652, 0.0873660600513578, 2.364545077481921]","[0.20706119579454815, 0.0872541109500648, 2.365957141643708]","[0.20712450457483517, 0.0873374787190798, 2.365983668341124]","[0.20680696167747847, 0.08766002732849873, 2.365517552742747]","[0.20625995692339216, 0.08754440327156462, 2.3656298784267715]"
907,934,0.17744731035269176,0.2635959659465753,0.1749568178578307,0.26293292460264583,2.7448120056624994,"[0.17481061059324546, 0.26284564423640583, 2.744771713633373]","[0.17522856415508054, 0.262861147909673, 2.7448231044113354]","[0.17476934033709632, 0.2629108012243606, 2.7448256277687197]","[0.1746493230216866, 0.2628505475960374, 2.744777441932896]","[0.1754210337416224, 0.2629347624581517, 2.7447828738577]","[0.17508223329707306, 0.26289182895949703, 2.744817755844655]","[0.17484783660938177, 0.2628345482544695, 2.7448067773530527]","[0.175224826051016, 0.2629124303708007, 2.744801418276103]","[0.17466386284716687, 0.2627920028647446, 2.744864508678872]"
908,935,0.14740198761990675,0.07747057449504242,0.1417889800946476,0.07484213119544418,2.2159377114727383,"[0.13557774331628303, 0.07070739135383614, 2.215873835316007]","[0.14080487322811255, 0.07584817689985311, 2.215919081014784]","[0.14860741691525464, 0.07978410881186093, 2.215991749606915]","[0.14575146330004646, 0.07660636725365617, 2.215952691128793]","[0.13698310065588168, 0.07062868283676821, 2.2159286829849787]","[0.13725314623093857, 0.07052398551435587, 2.2160039356749666]","[0.14598907371726688, 0.07683614379164075, 2.215972599045753]","[0.14910779861774068, 0.08013017486529123, 2.2158796868199997]","[0.1413627694559899, 0.07613915050378896, 2.215928255008729]"
909,936,0.15524191415539162,0.03637529068261673,0.15290097830824528,0.02878503311036244,3.13393004247306,"[0.15312685134595114, 0.028795060308608088, 3.1337904270706685]","[0.1528293270269351, 0.028774398286356032, 3.134190305252071]","[0.15248747039604502, 0.028755271667425576, 3.1344069035484514]","[0.15256998127479102, 0.028779986618642887, 3.1342690498093924]","[0.1528151287906675, 0.028793580675854094, 3.1340026280871163]","[0.15280775704728108, 0.028762405094819855, 3.1340968589368514]","[0.1531437149643671, 0.028758842934607905, 3.1338691610230134]","[0.1532033153052095, 0.02879758849739825, 3.133631238860343]","[0.15304240133294594, 0.02881922960137815, 3.133595533558352]"
910,937,0.16728709830139699,0.07576193970719408,0.16210817486411844,0.07304934707016525,2.228728265681793,"[0.16275829682413762, 0.07711160356253464, 2.2282387280387357]","[0.16382024780274032, 0.07769666610721938, 2.22845021248236]","[0.16284306955661504, 0.07564982823816684, 2.2285767612616687]","[0.16014847307599905, 0.07289505903900442, 2.228668910587051]","[0.16221665106551889, 0.07472296467423559, 2.2288513081021284]","[0.16306516675814653, 0.07450610859083846, 2.228875515875081]","[0.16103233882649562, 0.07004552072344138, 2.22899046449849]","[0.16126682698938577, 0.06761478532954493, 2.2290047588372137]","[0.16257268531323593, 0.06758206199194142, 2.2289913157359895]"
911,938,0.1597534813252988,0.03541893726306108,0.15746707305424953,0.027293286020899272,3.156816105864377,"[0.15751997184848696, 0.02728456983592535, 3.1567472679810193]","[0.15754002808576462, 0.027295966582162046, 3.156789270926237]","[0.1575182095804508, 0.02729369717082298, 3.1568447195482867]","[0.15744303165949963, 0.02729005132724167, 3.15689267134718]","[0.15740787024924796, 0.027298260693128358, 3.1569304333184216]","[0.15742526438733453, 0.027283371562302636, 3.1569198542565773]","[0.15733327756377244, 0.027295088963432374, 3.156862372957141]","[0.15734234576220169, 0.027286863896099658, 3.1567473651539357]","[0.15755365134463897, 0.027294254944050196, 3.156683181416432]"
912,939,0.13300616159737355,0.05841811039882097,0.1278777084168941,0.05463899701187474,2.243960696190465,"[0.12795155498114216, 0.0525313346175428, 2.2439549891062898]","[0.1293893435259741, 0.05316971826339675, 2.2439762068263107]","[0.128323221874492, 0.0539469223841744, 2.243977558468008]","[0.12694302284625986, 0.054450339462699476, 2.243968809243349]","[0.1286127118358856, 0.055349277596820345, 2.2439650015401393]","[0.1292782516478477, 0.05594311236927074, 2.2439726306297505]","[0.1270998325279414, 0.055878545768028774, 2.2439691931614503]","[0.12719924853890663, 0.055790982000886925, 2.243966033020008]","[0.12929876807695143, 0.05537156004484409, 2.243932053487855]"
913,940,0.12711223286547424,0.09554558006796203,0.1232627934079255,0.09352860982942067,3.3740783539135313,"[0.1232745755985372, 0.09353085004427433, 3.3740809435811814]","[0.12327079214634441, 0.09353438207291205, 3.3741246144820436]","[0.12332982320620885, 0.09353762618438333, 3.3740484873364385]","[0.1232661817406204, 0.09353549596330762, 3.3740599891229524]","[0.12322319375283093, 0.09352760679350529, 3.374107876756947]","[0.12324539645280964, 0.09352272437524425, 3.3741091048212066]","[0.1232499039403087, 0.0935190196922163, 3.3741101436503587]","[0.12330601867348905, 0.09351556743802848, 3.374064013382009]","[0.12332320740031892, 0.09352113192759891, 3.3740526726137965]"
914,941,0.16349066788287617,0.10042911637765127,0.16103282265732521,0.09850920406218609,2.780889182511116,"[0.16093593065310768, 0.09850894536245926, 2.7808788233482926]","[0.1609437291814345, 0.09848020350143304, 2.780903872969736]","[0.16093756415560082, 0.09851398345505633, 2.7808809874231337]","[0.1609356586308028, 0.09848531572366528, 2.7808884257350353]","[0.16094671700408578, 0.09851045902292213, 2.780896928376316]","[0.16091499566846876, 0.09849231987208883, 2.7808931531455428]","[0.16095836161214447, 0.09850613099956346, 2.7809023220616664]","[0.16092863750569142, 0.09850664675379102, 2.780894115900972]","[0.1609658021431499, 0.09848567029615438, 2.780883983152133]"
915,942,0.14620670084033952,0.16357790846729686,0.14420970705238254,0.16243898921646627,3.1563281432896124,"[0.14386241087812454, 0.16239602056933233, 3.1569758977050735]","[0.14386547762003288, 0.16238603562234424, 3.1569668852966504]","[0.14386898452055158, 0.16238359665497246, 3.1569145790583546]","[0.14402290334355017, 0.16239331543312174, 3.1567579400800367]","[0.14431658529561942, 0.16241229910181215, 3.156419018320643]","[0.14439094513270453, 0.1624319785292876, 3.1559682697346956]","[0.14443741202388916, 0.16245904056828106, 3.1561340302159873]","[0.14454106321287477, 0.1624857284590015, 3.156033640023279]","[0.14453398350460644, 0.16249897315272813, 3.155203448856401]"
916,943,0.23181152449580172,0.1793374212979707,0.22958019550335262,0.17830768772760808,3.118783911921983,"[0.22955188190403528, 0.17823446925761316, 3.1189238037466764]","[0.22975579984063527, 0.1782385648350158, 3.1190009746686744]","[0.22968124940265222, 0.1782764206767979, 3.1183156349362178]","[0.22950682078469478, 0.1782994667238562, 3.1184142884641988]","[0.2295289197784076, 0.1782865721248121, 3.1191248082348912]","[0.22957167294311126, 0.17833812685375727, 3.1192908143582683]","[0.22962803185277675, 0.1783910789157947, 3.118918827841153]","[0.2296473753604622, 0.1783849970696188, 3.1185303567378204]","[0.2295668274502531, 0.17827986737707271, 3.118642699252171]"
917,945,0.26184017538154997,0.5123494754853148,0.24721824639006437,0.5098543233501868,2.6339081003962916,"[0.25311669431287664, 0.5064001515206955, 2.6339446829136945]","[0.25185851948457416, 0.5027966794599622, 2.6338938970614483]","[0.25250620836347615, 0.5106455953291217, 2.633866545866977]","[0.25140540601288136, 0.5040779172400691, 2.6339266229134624]","[0.25835058368853947, 0.5106395897191732, 2.633871938626443]","[0.26540087022615394, 0.5116833388951785, 2.6338772251768607]","[0.22268522929643864, 0.5077102520902615, 2.6339462086092382]","[0.24104172713419056, 0.5077148817572367, 2.633919696743512]","[0.22143367588759014, 0.508059141642834, 2.6339224174333467]"
918,946,0.14713240564720012,0.0295015260434559,0.14473367164797948,0.0136530360839913,3.118401977899225,"[0.14464049547236493, 0.013697266625095786, 3.1184873478961284]","[0.14474361534324978, 0.013669423267210627, 3.1184084463534365]","[0.14472611750182895, 0.013658731671412886, 3.1183702785446523]","[0.14475535141227608, 0.01368319850613397, 3.1182932694344627]","[0.14486915642591558, 0.013650778489307376, 3.1183897172547357]","[0.14489145500060505, 0.013616538097880174, 3.1184597996213417]","[0.14483790699785912, 0.013651060678342484, 3.1184438002592207]","[0.14470786783835132, 0.013647003257162699, 3.118358415729839]","[0.14466222035532947, 0.013605619656925125, 3.118325549548953]"
919,947,0.21637461181725537,0.09915963531790575,0.21422032721623815,0.09721542689135813,2.748423680022201,"[0.21344939218098802, 0.0985803805313256, 2.748406683870904]","[0.21518429462170718, 0.098989160519978, 2.748542203324735]","[0.2151292286903257, 0.09972976957597154, 2.7483418588646273]","[0.21455315280101092, 0.09934043934269242, 2.7485050670850515]","[0.2137614569670969, 0.09748572369472731, 2.7485425913828476]","[0.21322490522821638, 0.09575109963072194, 2.7482278638366244]","[0.21395780821257995, 0.09500151364986038, 2.748210182127388]","[0.21460476027054903, 0.09505951215724694, 2.7484865696032177]","[0.2146574227685058, 0.09512781294129859, 2.7486103865567038]"
920,948,0.22224839359389825,0.16506266799277622,0.22070851891687285,0.1639408602170018,3.025220341328888,"[0.21874706913684236, 0.15371949082423855, 3.024387608584536]","[0.21771747005503075, 0.1555905855622684, 3.0248704185666524]","[0.21765632366630264, 0.15453916219720099, 3.024066934645548]","[0.22283655905522676, 0.15663000192528956, 3.0249884575422374]","[0.22467798424486474, 0.1655249284013412, 3.0267838916494623]","[0.2227004878912283, 0.17128655442377097, 3.0276374473264824]","[0.22538432967981897, 0.17036589043131337, 3.025444098148078]","[0.22157545227069994, 0.16979459672386288, 3.02497990432907]","[0.21467907457805274, 0.17547258232136162, 3.0254270452424534]"
921,949,0.22632225478087634,0.21279996905724266,0.22405682983238767,0.2119540205575832,2.9933952748529498,"[0.2244316736317128, 0.21200286355338469, 2.9932378429401796]","[0.22414862322194817, 0.2120050214722195, 2.993229075540297]","[0.22410127730186172, 0.21207454285602684, 2.993338537512342]","[0.22375135142196273, 0.21213588326015845, 2.993703343445732]","[0.22389069433480727, 0.21218325069716726, 2.9937280148976186]","[0.2242668421308212, 0.21197116184244086, 2.9934157995338784]","[0.22398707073675297, 0.2117707774787403, 2.993363619956201]","[0.2237293597376764, 0.21176355095454652, 2.9935708885411385]","[0.2237017829619229, 0.21173670939875683, 2.993296724495436]"
922,950,0.2078549487198517,0.39001508387193307,0.20579862634458404,0.3894295925408096,2.368441435170344,"[0.20375493590983537, 0.38689874461623586, 2.368440151871042]","[0.2018591503804705, 0.38635677411235725, 2.368467670624386]","[0.2035042172431912, 0.38608864059957626, 2.3684564193571545]","[0.2039173209056497, 0.3891655331054805, 2.3684760094225714]","[0.2041136562448889, 0.38872394348512984, 2.3684958804972513]","[0.20338585776730222, 0.3881957368705797, 2.3684176813245332]","[0.20407444978415, 0.38918457383043825, 2.3684821744350346]","[0.2028876492685348, 0.3837466225874056, 2.3685473686426333]","[0.20639644062019222, 0.3889275507930278, 2.3683269506789064]"
923,951,0.1544063969088296,0.09335458957424479,0.1477667691722215,0.09123180523186866,2.2068037237180027,"[0.14534206824251883, 0.0885929199063456, 2.2068119843632386]","[0.14792484648441748, 0.08898720834844848, 2.2067941821883315]","[0.14798669430665937, 0.08995020090678095, 2.2068257885439544]","[0.145889830264439, 0.09023141213973142, 2.2068338987106713]","[0.1479903063044452, 0.09225005995424554, 2.206799332682965]","[0.15100259581971118, 0.09319192868402058, 2.206780648876608]","[0.1486991358560613, 0.09279256510427727, 2.206798131670376]","[0.14603035647667115, 0.09283454145347085, 2.2067944435524898]","[0.1484166999160152, 0.0923563924923256, 2.2067749658381413]"
924,952,0.21884507996950187,0.16000054754303528,0.21635034508482118,0.15884639624225957,2.9833244089696147,"[0.21858892729316268, 0.1592866247158349, 2.982269437191106]","[0.21721518756430622, 0.15894381660049242, 2.982556575627678]","[0.2158479677948991, 0.15878365765170294, 2.9832580560572346]","[0.21593685992863917, 0.15879245996037505, 2.9836988644289515]","[0.2159096421646608, 0.15872886629229185, 2.983730675813056]","[0.2151931270279498, 0.15869471163619042, 2.9838216562858784]","[0.21553690215677193, 0.1586821790279514, 2.9837990161357495]","[0.2161889509809841, 0.15865529847991997, 2.9836787136902285]","[0.21587895700026247, 0.1586492242114763, 2.983564722027233]"
925,953,0.17535874587036296,0.1489201980860527,0.17288319388160892,0.14761051092202723,2.785122468827158,"[0.1733527171161129, 0.14781781684256295, 2.7851657101775023]","[0.1729214759221453, 0.14776359309805467, 2.7850798912514536]","[0.17282425662493928, 0.147780599646563, 2.7850558339014237]","[0.17305754957833644, 0.147691634882784, 2.7851557383912837]","[0.17306823406040076, 0.14760083782420855, 2.7851916151244023]","[0.1729530061122017, 0.1476086783812416, 2.7850992149227567]","[0.17281161467313172, 0.14747364672415814, 2.7850433658581397]","[0.17255099762563525, 0.14737636228883108, 2.7851388661703997]","[0.17248158233915742, 0.14728440601145754, 2.785156380235311]"
926,954,0.15311715295632125,0.03340662894661008,0.15074797470886692,0.02375633925919861,3.132834125477026,"[0.15080828440812993, 0.02374350944975976, 3.132800354396004]","[0.15073126962858135, 0.023751383036927854, 3.132767877092273]","[0.1507893865809644, 0.023776530057943678, 3.132844126334191]","[0.15075525637280734, 0.02377198044405839, 3.132879335596751]","[0.1507133133185205, 0.02374332586521148, 3.1328217407556176]","[0.1508056824174572, 0.023745898807701126, 3.1328284841313527]","[0.15077203895233943, 0.0237710183505475, 3.1328536129661875]","[0.15075416136909933, 0.02377193794122493, 3.1328438221768136]","[0.15080535112387264, 0.023748283957486807, 3.132855725283346]"
927,955,0.27762722443831866,0.20797869797051763,0.2749005723484828,0.20711480889661785,2.5892934111133354,"[0.2754936031151657, 0.20710772792630952, 2.589553397531431]","[0.2754118505723541, 0.20701139554759102, 2.5896321194869234]","[0.27472684653424895, 0.20704868953194214, 2.589769117848068]","[0.27482117347535484, 0.20708298718382026, 2.5896572539196923]","[0.2753470913748379, 0.20703767221632097, 2.589338532930952]","[0.2750224979522929, 0.20708341473982894, 2.589050034104439]","[0.2744458613434111, 0.20713317560911473, 2.588953184456531]","[0.27466387732084474, 0.20705757325790813, 2.588947739627287]","[0.27506093235441326, 0.2070622312621979, 2.5888420518749227]"
928,956,0.1642902284977988,0.11625819432892245,0.16026355458395045,0.11459591128158043,2.2950637309826667,"[0.15673456151170978, 0.11144352488566923, 2.295063680627833]","[0.15857566582920257, 0.11352143538890318, 2.2950543227661577]","[0.16277951335643115, 0.11670481134285222, 2.2950740793764743]","[0.16388857161727896, 0.11782852580381424, 2.2950756269610446]","[0.16086751405557648, 0.11568644999653573, 2.2950593386359377]","[0.15626512307297627, 0.11231572572330509, 2.2950560041787305]","[0.15472458190795135, 0.11139325633819552, 2.295022483682648]","[0.15771798028524736, 0.11397248723405029, 2.2950466910954956]","[0.16216070426834958, 0.1176472543822294, 2.2950929133674913]"
929,957,0.09882634848805473,0.2703997587542563,0.09518358289414043,0.26973222225960225,2.9154655708556696,"[0.0951428785336334, 0.2696997779432712, 2.9154589508943465]","[0.09523556017922848, 0.2697016312816754, 2.915447751107518]","[0.09505428269292926, 0.26969052949043537, 2.9154594324575154]","[0.09506472073472105, 0.26969764125617046, 2.915465102462403]","[0.09520024671986861, 0.26970049048956357, 2.915480001782801]","[0.09512574405100574, 0.26969701754603137, 2.915461387987362]","[0.09536769274543636, 0.26969064706713564, 2.915474331604565]","[0.09525252724754438, 0.2697071694316881, 2.915488385921928]","[0.09542595095583667, 0.26969580928397907, 2.9154453296002605]"
930,958,0.18024526519590717,0.111091826081578,0.1713600714995146,0.10938344222192091,3.9598948592689784,"[0.17138839924924562, 0.10940741477720789, 3.9599015481638773]","[0.1713612191673452, 0.10938005032705587, 3.9598527278917626]","[0.17141002434638403, 0.10936156011223448, 3.959880364717734]","[0.1713960401705565, 0.10937621202350545, 3.9598988375948747]","[0.171389663453982, 0.10940357417442417, 3.959901407236046]","[0.17141586293135042, 0.1094119761724122, 3.95990845963264]","[0.17138376821825008, 0.10938398926138103, 3.9598742912345233]","[0.17139694793558227, 0.10934992513454866, 3.9598743756800494]","[0.171429340962791, 0.1093589236769868, 3.959909364097583]"
931,959,0.18788400213635278,0.06378818061498984,0.1853400388149921,0.06061540630935622,3.1813807758565584,"[0.18534904755331932, 0.06060578081919427, 3.1813165492084337]","[0.18534634108690473, 0.0605975505338044, 3.1813873276934035]","[0.18540153625716413, 0.06061166815788207, 3.1813845735266213]","[0.18539793194236273, 0.060604977370278604, 3.1813323156128908]","[0.18533127450541265, 0.06061808985010874, 3.18131669634114]","[0.18533812340771594, 0.06061123082800577, 3.181364102422246]","[0.18538286757541364, 0.060607860952858104, 3.1813037887374964]","[0.185348400456083, 0.06061569017606529, 3.181389288238422]","[0.1853171047229531, 0.06061027718946395, 3.1815677228984813]"
932,960,0.1198364918027869,0.07020981737672227,0.11426575423377824,0.06721284724753487,2.245405208013477,"[0.1151757118538081, 0.06880782039154865, 2.2453892761683245]","[0.11447899668907312, 0.06869018870641765, 2.2454015195632118]","[0.11448932209954915, 0.0680775958773215, 2.2454272169690643]","[0.11528790518193918, 0.06819719317774284, 2.2454285763347066]","[0.11301524748777234, 0.06721620612271367, 2.2454067474125523]","[0.1150458431518365, 0.06636264880208506, 2.2453934374766775]","[0.11344065135078915, 0.06662139974104542, 2.2453861023902144]","[0.11387074037919184, 0.06588609315407497, 2.245398121751232]","[0.11465203685623661, 0.06533800225431749, 2.2454223697492908]"
933,961,0.07324626420513485,0.18660557424954316,0.06801150246621948,0.18563551357128924,2.689382709736177,"[0.06837240870924796, 0.185700702645999, 2.6893847913168436]","[0.06840388429614755, 0.18558164172693745, 2.6893918925399594]","[0.0680241796943642, 0.185505098132363, 2.6893843263947477]","[0.06804239958502223, 0.18564834606201014, 2.689392206362929]","[0.06790295055318253, 0.18571099369127161, 2.689383651059603]","[0.06788075519664186, 0.1855612735494304, 2.689391946899211]","[0.0684908263614131, 0.1855244957035902, 2.6893825269102454]","[0.0685334623031782, 0.1856902819835229, 2.6893925002855226]","[0.06809675840014602, 0.18570548500237602, 2.6893841338129114]"
