num,rmssma,rmse,rmssini,m,g,s
3077,0.0000000,0.0002666,0.0013846,0.000002,0.012226,0.012834
3078,0.0000243,0.0000121,0.0000149,0.000862,0.025350,0.002135
3079,0.0002227,0.0000429,0.0002120,0.010686,0.014985,0.014496
3080,0.0000042,0.0002010,0.0011812,0.000207,0.126402,0.046052
3081,0.0000024,0.0000881,0.0000225,0.000156,0.003010,0.004931
3082,0.0000270,0.0007316,0.0001526,0.001461,0.009197,0.007658
3083,0.0000185,0.0003232,0.0004992,0.001272,0.018772,0.027654
3084,0.0000015,0.0001297,0.0000215,0.000088,0.004014,0.010480
3085,0.0000206,0.0004060,0.0000783,0.001617,0.004403,0.014332
3086,0.0000000,0.0018966,0.0043338,0.000035,0.266112,0.065652
3087,0.0014756,0.0108354,0.0014794,0.048309,0.600760,0.936312
3088,0.0000021,0.0027089,0.0012152,0.000096,0.207370,0.149095
3089,0.0000574,0.0056544,0.0012854,0.002179,0.140623,0.903276
3090,0.0001228,0.0018317,0.0000490,0.004232,0.184011,0.188432
3091,0.0000065,0.0001924,0.0000690,0.000437,0.004606,0.014002
3092,0.0004099,0.0002141,0.0000712,0.009648,0.043581,0.030718
3093,0.0000015,0.0004686,0.0001592,0.000070,0.019312,0.032651
3094,0.0000002,0.0002780,0.0001180,0.000011,0.013905,0.007248
3095,0.0000003,0.0000047,0.0000037,0.000008,0.003484,0.003115
3096,0.0000008,0.0000606,0.0000555,0.000041,0.004512,0.003424
3097,0.0000001,0.0001062,0.0000700,0.000001,0.006467,0.006292
3098,0.0000832,0.0008343,0.0005004,0.008073,0.040242,0.052706
3099,0.0001286,0.0180408,0.0004988,0.005287,0.560375,3.483475
3100,0.0000421,0.0003642,0.0011512,0.003031,0.011303,0.011308
3101,0.0000001,0.0061767,0.0016181,0.000018,0.168462,0.104423
3104,0.0000287,0.0009453,0.0014865,0.001133,0.541164,0.220926
3105,0.0000028,0.0037868,0.0027625,0.000204,0.078327,0.141090
3106,0.0000139,0.0004531,0.0000305,0.000457,0.034053,0.128181
3107,0.0000031,0.0013534,0.0026114,0.000241,0.030051,0.050365
3108,0.0000267,0.0006991,0.0012109,0.002050,0.024364,0.025302
3109,0.0000001,0.0001781,0.0000218,0.000004,0.006351,0.006158
3110,0.0000018,0.0059797,0.0035773,0.000047,0.022513,0.396577
3111,0.0000047,0.0001729,0.0014519,0.000386,0.010639,0.009048
3112,0.0000008,0.0003779,0.0000326,0.000052,0.003580,0.020613
3113,0.0000162,0.0002056,0.0001764,0.000996,0.003223,0.001977
3114,0.0000962,0.0013103,0.0002428,0.006679,0.029432,0.098952
3115,0.0000005,0.0000405,0.0009257,0.000030,0.087580,0.034023
3116,0.0000003,0.0044490,0.0035103,0.000035,0.071742,0.160157
3117,0.0000000,0.0000129,0.0000045,0.000000,0.002966,0.001168
3118,0.0000010,0.0000284,0.0000065,0.000035,0.001225,0.001547
3119,0.0000003,0.0000645,0.0002359,0.000011,0.018384,0.006521
3120,0.0001418,0.0033136,0.0006755,0.005281,0.197908,0.110896
3121,0.0000088,0.0018685,0.0013534,0.000747,0.038464,0.052003
3122,0.0082235,0.0062764,0.0251428,0.994218,0.896549,0.741813
3123,0.0000000,0.0000213,0.0000557,0.000001,0.005644,0.001433
3124,0.0000000,0.0052635,0.0023795,0.000002,0.137239,0.087141
3125,0.0000117,0.0002844,0.0003144,0.000576,0.027487,0.022272
3126,0.0000001,0.0002409,0.0001013,0.000004,0.011697,0.008012
3127,0.0000396,0.0025962,0.0000483,0.001981,0.051918,0.346038
3128,0.0000019,0.0000056,0.0000032,0.000059,0.002212,0.002110
3129,0.0001507,0.0001319,0.0002949,0.007489,0.114757,0.034478
3130,0.0000126,0.0000446,0.0000656,0.000786,0.007902,0.003801
3131,0.0000005,0.0004712,0.0000042,0.000021,0.007882,0.031472
3132,0.0000365,0.0000357,0.0000021,0.001186,0.031858,0.009562
3133,0.0000110,0.0008820,0.0007972,0.000791,0.021784,0.042174
3134,0.0000004,0.0000065,0.0000072,0.000004,0.030714,0.004762
3135,0.0004925,0.0010600,0.0001917,0.034410,0.029210,0.053226
3136,0.0000070,0.0000056,0.0000018,0.000222,0.011490,0.004895
3137,0.0000464,0.0001874,0.0000226,0.003018,0.003271,0.011876
3138,0.0000011,0.0012203,0.0007898,0.000075,0.022789,0.041670
3139,0.0000001,0.0000046,0.0000142,0.000003,0.001747,0.001077
3140,0.0003402,0.0013523,0.0005345,0.012326,0.109960,0.075075
3141,0.0000169,0.0000198,0.0000059,0.000470,0.014618,0.002609
3142,0.0000005,0.0001652,0.0000221,0.000029,0.003611,0.010456
3143,0.0000000,0.0000052,0.0000084,0.000001,0.003135,0.001232
3144,0.0000751,0.0004420,0.0006729,0.006200,0.019945,0.012911
3145,0.0008483,0.0016582,0.0020291,0.066489,0.023644,0.084303
3146,0.0000017,0.0004643,0.0002168,0.000103,0.012518,0.029685
3147,0.0000024,0.0079407,0.0002680,0.000021,0.075509,0.949499
3148,0.0009103,0.0007738,0.0010492,0.031309,0.386088,0.113617
3149,0.0002051,0.0005209,0.0006618,0.015693,0.026544,0.031593
3150,0.0002660,0.0018683,0.0005389,0.008702,0.758467,0.134299
3151,0.0000124,0.0008962,0.0004623,0.000550,0.067817,0.072829
3152,0.0000007,0.0000204,0.0000554,0.000040,0.002477,0.001565
3153,0.0000001,0.0001417,0.0000350,0.000007,0.003097,0.005712
3154,0.0000259,0.0000379,0.0000016,0.000901,0.010044,0.004398
3155,0.0000002,0.0000472,0.0000606,0.000019,0.002992,0.002371
3156,0.0000129,0.0000662,0.0000452,0.000500,0.009464,0.007217
3157,0.0000009,0.0000032,0.0000018,0.000025,0.002910,0.002161
3158,0.0000002,0.0001507,0.0000549,0.000014,0.005153,0.005301
3159,0.0000002,0.0024285,0.0004328,0.000008,0.039558,0.085144
3160,0.0000010,0.0000689,0.0000555,0.000064,0.003610,0.005179
3161,0.0000212,0.0000521,0.0000367,0.001127,0.003108,0.004104
3162,0.0000751,0.0003026,0.0001507,0.002328,0.038172,0.038729
3163,0.0099889,0.0037785,0.0051708,0.244078,0.569100,0.618063
3164,0.0000002,0.0000046,0.0000085,0.000002,0.003070,0.002637
3165,0.0000003,0.0001817,0.0006024,0.000022,0.009390,0.007772
3166,0.0000417,0.0004816,0.0004354,0.003099,0.008688,0.016391
3167,0.0000015,0.0001287,0.0000785,0.000084,0.006559,0.003191
3168,0.0000001,0.0000736,0.0000323,0.000006,0.004251,0.003816
3169,0.0000127,0.0048069,0.0012412,0.001538,0.066510,0.069690
3170,0.0000492,0.0000659,0.0000197,0.002084,0.006070,0.011143
3171,0.0001079,0.0000438,0.0000134,0.003441,0.199247,0.022760
3172,0.0000003,0.0003003,0.0000611,0.000020,0.005826,0.021026
3173,0.0002415,0.0054414,0.0035952,0.018605,0.112681,0.219614
3174,0.0002087,0.0000624,0.0000039,0.006506,0.215583,0.044110
3175,0.0000173,0.0007816,0.0000556,0.000920,0.006512,0.049584
3176,0.0000001,0.0001662,0.0000293,0.000004,0.003017,0.003735
3177,0.0000317,0.0000481,0.0002688,0.001554,0.048944,0.019838
3179,0.0000374,0.0000262,0.0000082,0.001431,0.014054,0.005306
3180,0.0000256,0.0033678,0.0025917,0.001898,0.066412,0.115035
3181,0.0000037,0.0004554,0.0005710,0.000268,0.012318,0.013311
3182,0.0004244,0.0003922,0.0002142,0.021476,0.025882,0.048730
3183,0.0000010,0.0000052,0.0000012,0.000029,0.003816,0.001808
3184,0.0000129,0.0063227,0.0002013,0.000721,0.064095,0.816876
3185,0.0000009,0.0003781,0.0000633,0.000070,0.003605,0.019952
3186,0.0000062,0.0000046,0.0000415,0.000187,0.002509,0.002490
3187,0.0000000,0.0005750,0.0008090,0.000002,0.013626,0.011008
3188,0.0000018,0.0004732,0.0004587,0.000131,0.010420,0.011638
3189,0.0000065,0.0000088,0.0000231,0.000219,0.003095,0.001893
3190,0.0000100,0.0004881,0.0002344,0.000354,0.029470,0.024350
3191,0.0000001,0.0000044,0.0000044,0.000004,0.001977,0.001181
3192,0.0001588,0.0001055,0.0002235,0.011552,0.009474,0.012752
3193,0.0000002,0.0001822,0.0001122,0.000022,0.003389,0.005745
3194,0.0000752,0.0030373,0.0012748,0.002783,0.207720,0.142711
3195,0.0000004,0.0002619,0.0000032,0.000018,0.001805,0.003388
3196,0.0003737,0.0047726,0.0004932,0.012986,0.309397,0.066667
3197,0.0000002,0.0000796,0.0000406,0.000009,0.004288,0.005798
3198,0.0000705,0.0069805,0.0036082,0.005478,0.323901,0.503749
3201,0.0000014,0.0001412,0.0006052,0.000107,0.007476,0.009461
3202,0.0001159,0.0012944,0.0007624,0.002017,14.519716,0.581091
3203,0.0000162,0.0003169,0.0006739,0.000996,0.019564,0.010937
3204,0.0018284,0.0039803,0.0000618,0.065578,4.511548,3.177253
3205,0.0000002,0.0000713,0.0000194,0.000012,0.002802,0.001870
3206,0.0000310,0.0006091,0.0002646,0.001286,0.017912,0.091213
3207,0.0000002,0.0002116,0.0000010,0.000010,0.004301,0.009677
3208,0.0000030,0.0000079,0.0000081,0.000095,0.003938,0.004084
3209,0.0000350,0.0009954,0.0003664,0.002738,0.013938,0.037043
3210,0.0000041,0.0000071,0.0000068,0.000131,0.003198,0.001691
3211,0.0000027,0.0001730,0.0000145,0.000126,0.002036,0.013150
3212,0.0053416,0.0036234,0.0014721,0.382036,0.154193,0.391702
3213,0.0000452,0.0000374,0.0000096,0.001384,0.128368,0.008600
3214,0.0000002,0.0002680,0.0001179,0.000006,0.004123,0.003069
3215,0.0000002,0.0000276,0.0000319,0.000005,0.005601,0.001636
3216,0.0013443,0.0006618,0.0008681,0.080790,0.084274,0.144114
3217,0.0004581,0.0010192,0.0013694,0.027698,0.048083,0.075042
3218,0.0001455,0.0001335,0.0000860,0.008266,0.226767,0.013668
3219,0.0002548,0.0002826,0.0004241,0.008489,0.044591,0.021071
3220,0.0001168,0.0004283,0.0010691,0.008894,0.029723,0.038138
3221,0.0000089,0.0008013,0.0012451,0.000706,0.014816,0.019803
3222,0.0000012,0.0000263,0.0000090,0.000003,0.001421,0.001727
3223,0.0001759,0.0005789,0.0000192,0.009170,0.003112,0.034817
3224,0.0000006,0.0001090,0.0002541,0.000035,0.014338,0.007049
3225,0.0000096,0.0067121,0.0012655,0.001256,0.431896,0.045492
3226,0.0000000,0.0000068,0.0000053,0.000002,0.001826,0.001207
3227,0.0000008,0.0001074,0.0000567,0.000059,0.002518,0.005865
3228,0.0000006,0.0000512,0.0000536,0.000034,0.004233,0.002059
3229,0.0000004,0.0002315,0.0002480,0.000029,0.010552,0.006458
3230,0.0009962,0.0004220,0.0000631,0.034435,0.599246,0.218656
3231,0.0000017,0.0001145,0.0000354,0.000108,0.003059,0.004091
3232,0.0000020,0.0002042,0.0000691,0.000073,0.023851,0.019044
3233,0.0000058,0.0004002,0.0008658,0.000564,0.013658,0.005823
3234,0.0001457,0.0007087,0.0002198,0.004603,0.138819,0.162274
3235,0.0001691,0.0001340,0.0000593,0.008294,0.012836,0.013755
3236,0.0001774,0.0006060,0.0021288,0.013589,0.024241,0.033582
3237,0.0000003,0.0002929,0.0001316,0.000004,0.005582,0.005155
3238,0.0000003,0.0001632,0.0001115,0.000017,0.011281,0.007079
3239,0.0000241,0.0017144,0.0025114,0.002084,0.024232,0.062788
3241,0.0000209,0.0000168,0.0000042,0.000727,0.001953,0.002813
3242,0.0000282,0.0002322,0.0001552,0.001552,0.018709,0.021929
3243,0.0000003,0.0003700,0.0002139,0.000014,0.062303,0.048918
3244,0.0000190,0.0002849,0.0010813,0.001460,0.018971,0.013495
3245,0.0000464,0.0001087,0.0003023,0.001705,0.027102,0.031001
3246,0.0001392,0.0000400,0.0000217,0.004163,0.222960,0.002281
3247,0.0000135,0.0004455,0.0000260,0.001184,0.005533,0.024710
3248,0.0000574,0.0000110,0.0000053,0.001731,0.129999,0.015342
3249,0.0001162,0.0003224,0.0002861,0.007908,0.005968,0.030333
3250,0.0001360,0.0035026,0.0014446,0.005335,0.219511,0.183647
3251,0.0000003,0.0000020,0.0000035,0.000011,0.002773,0.002002
3252,0.0000002,0.0000210,0.0000244,0.000008,0.001695,0.001708
3253,0.0000113,0.0002586,0.0018266,0.000904,0.054962,0.016278
3254,0.0000046,0.0001404,0.0000599,0.000078,0.560950,0.030567
3255,0.0000726,0.0004090,0.0000328,0.005109,0.007057,0.041163
3256,0.0000009,0.0001233,0.0000699,0.000041,0.005765,0.003248
3257,0.0000016,0.0004542,0.0005764,0.000113,0.016228,0.013229
3258,0.0000045,0.0007168,0.0007127,0.000349,0.021474,0.026787
3259,0.0000007,0.0000068,0.0000075,0.000031,0.002579,0.002110
3260,0.0000079,0.0003990,0.0008281,0.000587,0.024756,0.018482
3261,0.0001416,0.0001593,0.0001682,0.004863,0.011159,0.006579
3262,0.0000007,0.0002136,0.0004061,0.000032,0.054419,0.034811
3263,0.0000067,0.0001234,0.0000344,0.000434,0.003088,0.003950
3264,0.0000208,0.0000276,0.0000122,0.000712,0.018221,0.009977
3265,0.0000000,0.0001135,0.0000390,0.000003,0.002838,0.005332
3266,0.0000501,0.0007304,0.0002090,0.006132,0.009431,0.007856
3267,0.0002036,0.0072820,0.0054001,0.011657,0.445666,0.295602
3268,0.0000001,0.0000574,0.0000983,0.000005,0.003953,0.003725
3269,0.0000045,0.0000567,0.0000219,0.000218,0.001075,0.002704
3270,0.0071199,0.0010673,0.0010347,0.465172,0.103139,0.239523
3271,0.0017448,0.0001721,0.0001191,0.181154,0.019741,0.219039
3272,0.0000059,0.0001102,0.0012255,0.000526,0.020474,0.004206
3273,0.0002198,0.0002259,0.0002459,0.005944,0.136639,0.089619
3274,0.0000102,0.0000137,0.0000019,0.000318,0.004721,0.004297
3275,0.0001128,0.0006591,0.0011606,0.008172,0.047396,0.024625
3276,0.0000029,0.0000020,0.0000072,0.000090,0.004332,0.002807
3277,0.0000220,0.0000079,0.0000057,0.000681,0.019464,0.002547
3278,0.0000827,0.0000388,0.0000358,0.002469,0.348890,0.002937
3279,0.0000077,0.0029282,0.0030361,0.000697,0.055522,0.102104
3280,0.0000242,0.0080229,0.0014540,0.001309,0.103175,0.942291
3281,0.0000000,0.0001470,0.0000945,0.000002,0.004237,0.007731
3282,0.0000020,0.0061153,0.0049528,0.000153,0.083988,0.163291
3283,0.0000002,0.0001705,0.0000888,0.000009,0.002821,0.002937
3284,0.0014949,0.0002495,0.0002311,0.065522,0.440556,0.402879
3286,0.0000002,0.0000776,0.0000793,0.000012,0.005588,0.001906
3287,0.0000493,0.0004041,0.0000816,0.001884,0.002453,0.020838
3288,0.0231479,0.0180623,0.0168211,1.791429,0.329607,1.165551
3289,0.0000306,0.0002234,0.0004570,0.002119,0.005451,0.018080
3290,0.0000007,0.0000120,0.0000027,0.000004,0.030992,0.006296
3291,0.0000267,0.0000465,0.0000009,0.000824,0.023205,0.002962
3292,0.0002379,0.0001235,0.0000233,0.006303,0.287732,0.015371
3293,0.0000004,0.0000953,0.0000795,0.000002,0.002899,0.005295
3294,0.0000000,0.0005098,0.0000539,0.000002,0.003376,0.012277
3295,0.0000260,0.0087291,0.0002855,0.001382,0.125023,1.190964
3296,0.0000035,0.0000460,0.0000307,0.000175,0.002549,0.003026
3297,0.0000009,0.0000088,0.0000060,0.000039,0.003534,0.002971
3298,0.0000012,0.0002565,0.0001628,0.000134,0.004218,0.014160
3299,0.0000001,0.0002013,0.0004979,0.000006,0.014943,0.011144
3300,0.0001230,0.0022462,0.0011850,0.003964,0.422673,0.252957
3301,0.0000127,0.0031158,0.0023821,0.001032,0.051155,0.117384
3302,0.0000000,0.0000719,0.0000834,0.000000,0.004353,0.001647
3303,0.0000002,0.0000296,0.0000042,0.000007,0.001724,0.001340
3304,0.0007862,0.0006955,0.0002412,0.027578,0.111274,0.147235
3305,0.0000004,0.0002493,0.0002844,0.000023,0.041255,0.020850
3306,0.0000214,0.0002975,0.0003936,0.001701,0.009775,0.007567
3307,0.0001218,0.0020143,0.0009046,0.008678,0.038509,0.064201
3308,0.0000124,0.0006708,0.0002389,0.000370,0.087651,0.071907
3309,0.0001507,0.0010085,0.0004741,0.018897,0.022616,0.016405
3310,0.0000001,0.0002851,0.0001375,0.000004,0.002394,0.002615
3311,0.0000000,0.0000109,0.0000469,0.000000,0.003696,0.010466
3312,0.0000000,0.0001032,0.0000502,0.000001,0.006724,0.005511
3313,0.0000250,0.0002148,0.0001517,0.001277,0.014778,0.009096
3314,0.0000001,0.0034766,0.0010463,0.000006,0.032651,0.055824
3315,0.0000000,0.0000255,0.0000074,0.000001,0.001477,0.003131
3316,0.0000023,0.0000140,0.0000022,0.000069,0.001907,0.003676
3318,0.0000001,0.0001411,0.0000585,0.000002,0.006449,0.004193
3319,0.0000122,0.0000193,0.0000108,0.000428,0.008711,0.006277
3320,0.0000000,0.0000129,0.0000132,0.000001,0.005187,0.001389
3321,0.0000161,0.0032143,0.0018971,0.000963,0.022994,0.249771
3322,0.0000057,0.0014344,0.0006391,0.000346,0.037009,0.035512
3323,0.0000079,0.0059455,0.0058010,0.000423,0.074613,0.328817
3324,0.0000001,0.0001016,0.0000447,0.000000,0.002165,0.001335
3325,0.0000014,0.0011003,0.0000094,0.000049,0.003393,0.025561
3326,0.0000000,0.0003304,0.0002469,0.000004,0.006209,0.018633
3327,0.0002779,0.0009309,0.0000408,0.010549,0.261175,0.167429
3328,0.0000002,0.0002156,0.0000857,0.000005,0.006079,0.006177
3329,0.0001260,0.0001429,0.0000688,0.004558,0.021778,0.008089
3330,0.0000347,0.0000396,0.0000083,0.001154,0.021700,0.010746
3331,0.0000500,0.0022033,0.0002087,0.003018,0.097075,0.094044
3332,0.0000048,0.0000993,0.0000258,0.000274,0.001516,0.003494
3333,0.0002823,0.0009149,0.0015381,0.013474,0.571372,0.222413
3334,0.0000002,0.0000072,0.0000034,0.000011,0.002748,0.001196
3335,0.0000002,0.0017735,0.0015066,0.000030,0.172964,0.146268
3336,0.0000002,0.0001038,0.0000623,0.000015,0.004883,0.006870
3337,0.0000000,0.0000129,0.0000028,0.000002,0.003483,0.001200
3338,0.0000548,0.0008263,0.0042750,0.004522,0.021474,0.970333
3339,0.0000486,0.0000593,0.0000244,0.001491,0.086882,0.011394
3340,0.0000058,0.0035884,0.0028506,0.000546,0.070099,0.130443
3341,0.0009495,0.0137401,0.0044211,0.029623,2.620111,3.730686
3342,0.0000238,0.0001117,0.0000939,0.000895,0.024140,0.006237
3343,0.0060303,0.0070450,0.0010500,0.277840,0.141156,0.558430
3344,0.0000202,0.0012757,0.0008823,0.001224,0.054866,0.062795
3345,0.0002877,0.0035675,0.0015277,0.016807,0.192709,0.249385
3346,0.0000218,0.0001853,0.0000090,0.000678,0.023238,0.006189
3347,0.0000001,0.0000017,0.0000014,0.000002,0.002553,0.001737
3348,0.0000101,0.0000246,0.0000120,0.000359,0.028103,0.010016
3349,0.0000000,0.0023919,0.0028367,0.000001,0.100615,0.069936
3350,0.0000395,0.0001834,0.0001185,0.002845,0.004499,0.011394
3351,0.0000468,0.0007971,0.0006243,0.001886,0.077346,0.135972
3353,0.0001558,0.0008152,0.0007779,0.018583,0.025460,0.012183
3354,0.0000000,0.0001556,0.0001332,0.000001,0.004072,0.003889
3355,0.0000063,0.0015786,0.0013935,0.000490,0.034401,0.042679
3356,0.0000021,0.0045807,0.0037349,0.000155,0.069385,0.131507
3357,0.0000009,0.0001274,0.0000676,0.000037,0.008564,0.006520
3358,0.0000099,0.0000150,0.0000777,0.000306,0.043646,0.012713
3359,0.0000279,0.0024789,0.0017797,0.002137,0.140507,0.091242
3363,0.0000008,0.0000918,0.0001689,0.000038,0.007805,0.003305
3364,0.0000001,0.0047243,0.0024987,0.000013,0.064467,0.122978
3365,0.0000190,0.0013713,0.0000419,0.000948,0.010889,0.127565
3366,0.0000004,0.0023074,0.0008462,0.000018,0.140400,0.100901
3367,0.0000002,0.0004546,0.0003796,0.000008,0.027580,0.016194
3368,0.0001386,0.0001524,0.0000337,0.003862,0.172126,0.020890
3369,0.0000015,0.0002094,0.0001597,0.000053,0.005550,0.004558
3370,0.0000116,0.0016104,0.0009518,0.001115,0.033300,0.053173
3371,0.0000000,0.0009844,0.0000438,0.000001,0.007715,0.005668
3372,0.0000001,0.0002167,0.0004036,0.000005,0.011703,0.005217
3373,0.0000181,0.0002653,0.0004833,0.001579,0.010168,0.013542
3374,0.0000000,0.0000186,0.0000035,0.000000,0.001655,0.001508
3375,0.0000003,0.0010168,0.0028019,0.000021,0.023428,0.022031
3376,0.0000001,0.0000629,0.0000913,0.000008,0.003646,0.002760
3377,0.0000008,0.0003457,0.0000029,0.000034,0.012011,0.025374
3378,0.0000001,0.0002377,0.0001752,0.000010,0.013672,0.020655
3379,0.0000004,0.0001487,0.0004905,0.000030,0.006959,0.006887
3380,0.0000003,0.0000123,0.0000029,0.000012,0.003542,0.001190
3381,0.0000060,0.0000425,0.0000220,0.000364,0.003423,0.003183
3382,0.0000021,0.0048170,0.0035099,0.000150,0.094390,0.158093
3383,0.0000000,0.0000969,0.0000397,0.000002,0.001368,0.001715
3384,0.0000452,0.0000399,0.0000626,0.003155,0.004113,0.005093
3385,0.0000009,0.0080927,0.0014513,0.000069,0.045421,0.087812
3386,0.0000019,0.0000119,0.0000056,0.000089,0.004981,0.001297
3387,0.0000000,0.0001770,0.0001068,0.000002,0.011269,0.006118
3388,0.0000685,0.0028569,0.0004614,0.004335,0.069209,0.161594
3389,0.0000000,0.0000298,0.0000176,0.000002,0.001739,0.001391
3390,0.0000107,0.0001376,0.0012480,0.000847,0.021139,0.008918
3392,0.0001712,0.0006233,0.0009617,0.017014,0.067212,0.028753
3393,0.0000011,0.0009730,0.0004630,0.000065,0.027853,0.021988
3394,0.0130123,0.0071030,0.0016644,0.855473,0.604858,1.283884
3395,0.0000000,0.0025020,0.0025707,0.000003,0.122705,0.080588
3396,0.0000899,0.0000286,0.0000065,0.002238,0.198541,0.031152
3397,0.0000002,0.0009158,0.0005174,0.000022,0.039360,0.025843
3398,0.0000065,0.0025629,0.0005084,0.000443,0.055603,0.138938
3399,0.0000003,0.0000055,0.0000015,0.000017,0.002986,0.003899
3400,0.0000002,0.0050850,0.0028581,0.000031,0.223204,0.112859
3401,0.0000803,0.0006539,0.0000847,0.006986,0.004888,0.053215
3403,0.0000014,0.0000904,0.0000270,0.000089,0.002812,0.005584
3404,0.0000001,0.0002703,0.0002133,0.000003,0.018412,0.014329
3405,0.0000006,0.0000820,0.0000115,0.000028,0.001378,0.004087
3406,0.0000834,0.0001803,0.0001167,0.003797,0.019250,0.022576
3407,0.0000008,0.0000471,0.0000376,0.000038,0.003208,0.003402
3408,0.0000579,0.0001666,0.0000589,0.003675,0.004258,0.012048
3409,0.0000001,0.0000119,0.0000031,0.000002,0.002381,0.001204
3410,0.0000157,0.0002070,0.0002106,0.001149,0.007195,0.005138
3411,0.0000737,0.0011077,0.0010712,0.006762,0.033905,0.049068
3412,0.0000007,0.0003529,0.0008366,0.000049,0.014052,0.009143
3413,0.0000077,0.0003266,0.0004314,0.000618,0.016225,0.013143
3414,0.0000066,0.0001800,0.0011743,0.000537,0.024655,0.017571
3415,0.0000003,0.0000088,0.0000023,0.000001,0.009937,0.003773
3416,0.0054580,0.0027435,0.0012228,0.763550,0.078257,0.206177
3417,0.0121931,0.0037817,0.0002854,0.752580,0.767626,1.069406
3418,0.0000269,0.0000210,0.0000050,0.000984,0.028917,0.005894
3419,0.0002489,0.0001875,0.0000407,0.007791,0.690241,0.015151
3420,0.0005228,0.0043746,0.0018038,0.018458,0.416497,0.359770
3421,0.0000004,0.0002515,0.0007832,0.000030,0.011637,0.008763
3422,0.0000010,0.0003028,0.0001892,0.000021,0.020343,0.010966
3423,0.0000002,0.0000101,0.0000076,0.000008,0.002281,0.002259
3424,0.0000001,0.0004341,0.0000610,0.000001,0.003966,0.001877
3425,0.0000002,0.0003192,0.0001419,0.000007,0.018159,0.014758
3426,0.0000672,0.0001786,0.0000152,0.003740,0.006875,0.007066
3427,0.0000000,0.0001640,0.0004128,0.000002,0.006570,0.006521
3428,0.0000715,0.0002203,0.0001422,0.003497,0.013291,0.010029
